sid,dat,tim,open_value,low,high,close_value,volume
146,2020-05-05,14:39:00,207.02,206.76,210.38,209.29,15821440
146,2020-05-05,14:40:00,207.02,206.76,210.38,209.3,15840150
146,2020-05-05,14:41:00,207.02,206.76,210.38,209.322,15880028
146,2020-05-05,14:42:00,207.02,206.76,210.38,209.33,15900176
146,2020-05-05,14:43:00,207.02,206.76,210.38,209.4,15918849
146,2020-05-05,14:44:00,207.02,206.76,210.38,209.366,15938799
146,2020-05-05,14:45:00,207.02,206.76,210.38,209.33,15966827
146,2020-05-05,14:46:00,207.02,206.76,210.38,209.29,16001587
146,2020-05-05,14:47:00,207.02,206.76,210.38,209.3,16026065
146,2020-05-05,14:48:00,207.02,206.76,210.38,209.35,16060395
146,2020-05-05,14:49:00,207.02,206.76,210.38,209.332,16073422
146,2020-05-05,14:50:00,207.02,206.76,210.38,209.38,16085947
146,2020-05-05,14:51:00,207.02,206.76,210.38,209.36,16134584
146,2020-05-05,14:52:00,207.02,206.76,210.38,209.49,16178548
146,2020-05-05,14:53:00,207.02,206.76,210.38,209.56,16199508
146,2020-05-05,14:54:00,207.02,206.76,210.38,209.51,16223696
146,2020-05-05,14:55:00,207.02,206.76,210.38,209.55,16255632
146,2020-05-05,14:56:00,207.02,206.76,210.38,209.659,16284381
146,2020-05-05,14:57:00,207.02,206.76,210.38,209.73,16307429
146,2020-05-05,14:58:00,207.02,206.76,210.38,209.71,16348383
146,2020-05-05,14:59:00,207.02,206.76,210.38,209.735,16377507
146,2020-05-05,15:00:00,207.02,206.76,210.38,209.698,16415934
146,2020-05-05,15:01:00,207.02,206.76,210.38,209.64,16441784
146,2020-05-05,15:02:00,207.02,206.76,210.38,209.625,16460265
146,2020-05-05,15:03:00,207.02,206.76,210.38,209.524,16480551
146,2020-05-05,15:04:00,207.02,206.76,210.38,209.49,16501507
146,2020-05-05,15:05:00,207.02,206.76,210.38,209.514,16521956
146,2020-05-05,15:06:00,207.02,206.76,210.38,209.53,16542262
146,2020-05-05,15:07:00,207.02,206.76,210.38,209.515,16562742
146,2020-05-05,15:08:00,207.02,206.76,210.38,209.47,16598798
146,2020-05-05,15:09:00,207.02,206.76,210.38,209.354,16624959
146,2020-05-05,15:10:00,207.02,206.76,210.38,209.3,16647052
146,2020-05-05,15:11:00,207.02,206.76,210.38,209.32,16668172
146,2020-05-05,15:12:00,207.02,206.76,210.38,209.37,16691383
146,2020-05-05,15:13:00,207.02,206.76,210.38,209.47,16714181
146,2020-05-05,15:14:00,207.02,206.76,210.38,209.365,16744662
146,2020-05-05,15:15:00,207.02,206.76,210.38,209.335,16766760
146,2020-05-05,15:16:00,207.02,206.76,210.38,209.325,16845254
146,2020-05-05,15:17:00,207.02,206.76,210.38,209.09,16891753
146,2020-05-05,15:18:00,207.02,206.76,210.38,208.795,16948473
146,2020-05-05,15:19:00,207.02,206.76,210.38,208.69,16998135
146,2020-05-05,15:20:00,207.02,206.76,210.38,208.63,17047599
146,2020-05-05,15:21:00,207.02,206.76,210.38,208.73,17093720
146,2020-05-05,15:22:00,207.02,206.76,210.38,208.401,17157903
146,2020-05-05,15:23:00,207.02,206.76,210.38,208.71,17212593
146,2020-05-05,15:24:00,207.02,206.76,210.38,208.63,17261825
146,2020-05-05,15:25:00,207.02,206.76,210.38,208.595,17306039
146,2020-05-05,15:26:00,207.02,206.76,210.38,208.86,17361137
146,2020-05-05,15:27:00,207.02,206.76,210.38,208.8,17392466
146,2020-05-05,15:28:00,207.02,206.76,210.38,208.43,17440539
146,2020-05-05,15:29:00,207.02,206.76,210.38,208,17544146
146,2020-05-05,15:30:00,207.02,206.76,210.38,207.94,17594675
146,2020-05-05,15:31:00,207.02,206.76,210.38,208,17663128
146,2020-05-05,15:32:00,207.02,206.76,210.38,208.18,17716095
146,2020-05-05,15:33:00,207.02,206.76,210.38,207.95,17751735
146,2020-05-05,15:34:00,207.02,206.76,210.38,207.75,17803214
146,2020-05-05,15:35:00,207.02,206.76,210.38,207.542,17885097
146,2020-05-05,15:36:00,207.02,206.76,210.38,207.1,17973358
146,2020-05-05,15:37:00,207.02,206.76,210.38,207.26,18063593
146,2020-05-05,15:38:00,207.02,206.58,210.38,206.66,18179639
146,2020-05-05,15:39:00,207.02,206.58,210.38,206.818,18239009
146,2020-05-05,15:40:00,207.02,206.58,210.38,206.93,18300850
146,2020-05-05,15:41:00,207.02,206.58,210.38,206.982,18363414
146,2020-05-05,15:42:00,207.02,206.58,210.38,206.84,18418946
146,2020-05-05,15:43:00,207.02,206.5,210.38,206.6,18459664
146,2020-05-05,15:44:00,207.02,206.5,210.38,207.07,18528120
146,2020-05-05,15:45:00,207.02,206.5,210.38,207.41,18590354
146,2020-05-05,15:46:00,207.02,206.5,210.38,207.41,18631566
146,2020-05-05,15:47:00,207.02,206.5,210.38,206.96,18703721
146,2020-05-05,15:48:00,207.02,206.5,210.38,207.43,18761129
146,2020-05-05,15:49:00,207.02,206.5,210.38,207.39,18829568
146,2020-05-05,15:50:00,207.02,206.5,210.38,207.62,18893813
146,2020-05-05,15:51:00,207.02,206.5,210.38,207.66,18981324
146,2020-05-05,15:52:00,207.02,206.5,210.38,207.75,19034874
146,2020-05-05,15:53:00,207.02,206.5,210.38,207.78,19096466
146,2020-05-05,15:54:00,207.02,206.5,210.38,208.02,19187475
146,2020-05-05,15:55:00,207.02,206.5,210.38,208.04,19267130
146,2020-05-05,15:56:00,207.02,206.5,210.38,207.62,19379872
146,2020-05-05,15:57:00,207.02,206.5,210.38,207.31,19480366
146,2020-05-05,15:58:00,207.02,206.5,210.38,207.19,19590492
146,2020-05-05,15:59:00,207.02,206.5,210.38,207.1,19720171
146,2020-05-06,10:00:00,208.12,206.7,210.34,209.64,2903473
146,2020-05-06,10:01:00,208.12,206.7,210.34,209.66,2969941
146,2020-05-06,10:02:00,208.12,206.7,210.34,209.84,3024221
146,2020-05-06,10:03:00,208.12,206.7,210.34,209.695,3064941
146,2020-05-06,10:04:00,208.12,206.7,210.34,209.21,3119019
146,2020-05-06,10:05:00,208.12,206.7,210.34,208.91,3190310
146,2020-05-06,10:06:00,208.12,206.7,210.34,208.885,3281233
146,2020-05-06,10:07:00,208.12,206.7,210.34,209.035,3332884
146,2020-05-06,10:08:00,208.12,206.7,210.34,209.045,3374843
146,2020-05-06,10:09:00,208.12,206.7,210.34,208.29,3484581
146,2020-05-06,10:10:00,208.12,206.7,210.34,207.97,3593676
146,2020-05-06,10:11:00,208.12,206.7,210.34,208.04,3668613
146,2020-05-06,10:12:00,208.12,206.7,210.34,207.86,3773414
146,2020-05-06,10:13:00,208.12,206.7,210.34,207.95,3842395
146,2020-05-06,10:14:00,208.12,206.7,210.34,207.9,3903023
146,2020-05-06,10:15:00,208.12,206.7,210.34,207.84,3946765
146,2020-05-06,10:16:00,208.12,206.7,210.34,207.5,4039409
146,2020-05-06,10:17:00,208.12,206.7,210.34,207.75,4124949
146,2020-05-06,10:18:00,208.12,206.7,210.34,208.22,4229803
146,2020-05-06,10:19:00,208.12,206.7,210.34,207.91,4292287
146,2020-05-06,10:20:00,208.12,206.7,210.34,207.72,4344261
146,2020-05-06,10:21:00,208.12,206.7,210.34,207.93,4373224
146,2020-05-06,10:22:00,208.12,206.7,210.34,208.44,4439621
146,2020-05-06,10:23:00,208.12,206.7,210.34,208.473,4482092
146,2020-05-06,10:24:00,208.12,206.7,210.34,208.705,4543185
146,2020-05-06,10:25:00,208.12,206.7,210.34,209.03,4596069
146,2020-05-06,10:26:00,208.12,206.7,210.34,209.18,4668436
146,2020-05-06,10:27:00,208.12,206.7,210.34,209.42,4703260
146,2020-05-06,10:28:00,208.12,206.7,210.34,209.539,4756816
146,2020-05-06,10:29:00,208.12,206.7,210.34,209.51,4793341
146,2020-05-06,10:30:00,208.12,206.7,210.34,209.44,4859575
146,2020-05-06,10:31:00,208.12,206.7,210.34,209.415,4911839
146,2020-05-06,10:32:00,208.12,206.7,210.34,209.79,4976372
146,2020-05-06,10:33:00,208.12,206.7,210.34,209.71,5016644
146,2020-05-06,10:34:00,208.12,206.7,210.34,209.75,5053380
146,2020-05-06,10:35:00,208.12,206.7,210.34,209.816,5098130
146,2020-05-06,10:36:00,208.12,206.7,210.34,209.904,5143378
146,2020-05-06,10:37:00,208.12,206.7,210.34,209.82,5179406
146,2020-05-06,10:38:00,208.12,206.7,210.34,209.77,5216675
146,2020-05-06,10:39:00,208.12,206.7,210.34,209.68,5250788
146,2020-05-06,10:40:00,208.12,206.7,210.34,209.82,5287406
146,2020-05-06,10:41:00,208.12,206.7,210.34,209.65,5332841
146,2020-05-06,10:42:00,208.12,206.7,210.34,209.895,5394783
146,2020-05-06,10:43:00,208.12,206.7,210.34,209.94,5427878
146,2020-05-06,10:44:00,208.12,206.7,210.34,209.89,5490929
146,2020-05-06,10:45:00,208.12,206.7,210.34,210.092,5569189
146,2020-05-06,10:46:00,208.12,206.7,210.5,210.44,5661768
146,2020-05-06,10:47:00,208.12,206.7,210.5,210.45,5733661
146,2020-05-06,10:48:00,208.12,206.7,210.5,210.42,5766284
146,2020-05-06,10:49:00,208.12,206.7,210.5,210.29,5814713
146,2020-05-06,10:50:00,208.12,206.7,210.5,210.21,5868517
146,2020-05-06,10:51:00,208.12,206.7,210.5,210.386,5916346
146,2020-05-06,10:52:00,208.12,206.7,210.5,210.447,5955601
146,2020-05-06,10:53:00,208.12,206.7,210.5,210.094,6001917
146,2020-05-06,10:54:00,208.12,206.7,210.5,209.93,6058722
146,2020-05-06,10:55:00,208.12,206.7,210.5,209.94,6093988
146,2020-05-06,10:56:00,208.12,206.7,210.5,210.21,6121614
146,2020-05-06,10:57:00,208.12,206.7,210.5,210.19,6150406
146,2020-05-06,10:58:00,208.12,206.7,210.5,209.82,6177233
146,2020-05-06,10:59:00,208.12,206.7,210.5,209.91,6230197
146,2020-05-06,11:00:00,208.12,206.7,210.5,209.9,6252279
146,2020-05-06,11:01:00,208.12,206.7,210.5,210.05,6254042
146,2020-05-06,11:02:00,208.12,206.7,210.5,210.17,6306284
146,2020-05-06,11:03:00,208.12,206.7,210.5,210.143,6365754
146,2020-05-06,11:04:00,208.12,206.7,210.5,210.2,6385485
146,2020-05-06,11:05:00,208.12,206.7,210.5,210.17,6404716
146,2020-05-06,11:06:00,208.12,206.7,210.5,209.96,6443886
146,2020-05-06,11:07:00,208.12,206.7,210.5,209.82,6490961
146,2020-05-06,11:08:00,208.12,206.7,210.5,209.9,6521244
146,2020-05-06,11:09:00,208.12,206.7,210.5,210.035,6554961
146,2020-05-06,11:10:00,208.12,206.7,210.5,210.09,6585959
146,2020-05-06,11:11:00,208.12,206.7,210.5,210.23,6631564
146,2020-05-06,11:12:00,208.12,206.7,210.5,210.13,6684123
146,2020-05-06,11:13:00,208.12,206.7,210.5,210.09,6740884
146,2020-05-06,11:14:00,208.12,206.7,210.5,210.163,6776176
146,2020-05-06,11:15:00,208.12,206.7,210.5,209.93,6804222
146,2020-05-06,11:16:00,208.12,206.7,210.5,210,6839801
146,2020-05-06,11:17:00,208.12,206.7,210.5,209.679,6890887
146,2020-05-06,11:18:00,208.12,206.7,210.5,209.69,6914598
146,2020-05-06,11:19:00,208.12,206.7,210.5,209.65,6949146
146,2020-05-06,11:20:00,208.12,206.7,210.5,209.6,6993762
146,2020-05-06,11:21:00,208.12,206.7,210.5,209.63,7044454
146,2020-05-06,11:22:00,208.12,206.7,210.5,209.486,7085014
146,2020-05-06,11:23:00,208.12,206.7,210.5,209.695,7122603
146,2020-05-06,11:24:00,208.12,206.7,210.5,209.97,7172946
146,2020-05-06,11:25:00,208.12,206.7,210.5,209.81,7188078
146,2020-05-06,11:26:00,208.12,206.7,210.5,209.877,7188078
146,2020-05-06,11:27:00,208.12,206.7,210.5,209.84,7315018
146,2020-05-06,11:28:00,208.12,206.7,210.5,209.97,7353857
146,2020-05-06,11:29:00,208.12,206.7,210.5,210.11,7385640
146,2020-05-06,11:30:00,208.12,206.7,210.5,210.1,7411981
146,2020-05-06,11:31:00,208.12,206.7,210.5,210.255,7480026
146,2020-05-06,11:32:00,208.12,206.7,210.5,210.29,7547201
146,2020-05-06,11:33:00,208.12,206.7,210.5,210.12,7588578
146,2020-05-06,11:34:00,208.12,206.7,210.5,210.26,7626512
146,2020-05-06,11:35:00,208.12,206.7,210.5,210.17,7667963
146,2020-05-06,11:36:00,208.12,206.7,210.5,210.07,7699932
146,2020-05-06,11:37:00,208.12,206.7,210.5,210.18,7722545
146,2020-05-06,11:38:00,208.12,206.7,210.5,210.44,7775926
146,2020-05-06,11:39:00,208.12,206.7,210.75,210.73,7868025
146,2020-05-06,11:40:00,208.12,206.7,210.9,210.916,7937034
146,2020-05-06,11:41:00,208.12,206.7,210.98,210.73,8000243
146,2020-05-06,11:42:00,208.12,206.7,210.98,210.67,8036670
146,2020-05-06,11:43:00,208.12,206.7,210.98,210.6,8057466
146,2020-05-06,11:44:00,208.12,206.7,210.98,210.42,8081260
146,2020-05-06,11:45:00,208.12,206.7,210.98,210.28,8122086
146,2020-05-06,11:46:00,208.12,206.7,210.98,210.45,8161192
146,2020-05-06,11:47:00,208.12,206.7,210.98,210.33,8203879
146,2020-05-06,11:48:00,208.12,206.7,210.98,210.32,8233076
146,2020-05-06,11:49:00,208.12,206.7,210.98,210.19,8245078
146,2020-05-06,11:50:00,208.12,206.7,210.98,209.815,8294464
146,2020-05-06,11:51:00,208.12,206.7,210.98,209.529,8349084
146,2020-05-06,11:52:00,208.12,206.7,210.98,209.645,8383844
146,2020-05-06,11:53:00,208.12,206.7,210.98,209.795,8436416
146,2020-05-06,11:54:00,208.12,206.7,210.98,209.74,8458892
146,2020-05-06,11:55:00,208.12,206.7,210.98,209.77,8486679
146,2020-05-06,11:56:00,208.12,206.7,210.98,209.89,8488734
146,2020-05-06,11:57:00,208.12,206.7,210.98,209.96,8556532
146,2020-05-06,11:58:00,208.12,206.7,210.98,209.88,8589776
146,2020-05-06,11:59:00,208.12,206.7,210.98,209.91,8638014
146,2020-05-06,12:00:00,208.12,206.7,210.98,209.89,8656705
146,2020-05-06,12:01:00,208.12,206.7,210.98,210.11,8686905
146,2020-05-06,12:02:00,208.12,206.7,210.98,210.03,8717372
146,2020-05-06,12:03:00,208.12,206.7,210.98,209.98,8734012
146,2020-05-06,12:04:00,208.12,206.7,210.98,210.13,8754128
146,2020-05-06,12:05:00,208.12,206.7,210.98,210.33,8782677
146,2020-05-06,12:06:00,208.12,206.7,210.98,210.28,8824455
146,2020-05-06,12:07:00,208.12,206.7,210.98,210.29,8839521
146,2020-05-06,12:08:00,208.12,206.7,210.98,210.09,8870247
146,2020-05-06,12:09:00,208.12,206.7,210.98,210.354,8903980
146,2020-05-06,12:10:00,208.12,206.7,210.98,210.19,8937278
146,2020-05-06,12:11:00,208.12,206.7,210.98,210.12,8955678
146,2020-05-06,12:12:00,208.12,206.7,210.98,210.25,8976446
146,2020-05-06,12:13:00,208.12,206.7,210.98,210.12,9006044
146,2020-05-06,12:14:00,208.12,206.7,210.98,210.32,9025358
146,2020-05-06,12:15:00,208.12,206.7,210.98,210.65,9083856
146,2020-05-06,12:16:00,208.12,206.7,210.98,210.77,9139478
146,2020-05-06,12:17:00,208.12,206.7,210.98,210.796,9179824
146,2020-05-06,12:18:00,208.12,206.7,210.99,210.97,9233209
146,2020-05-06,12:19:00,208.12,206.7,211,210.86,9307737
146,2020-05-06,12:20:00,208.12,206.7,211,210.89,9351457
146,2020-05-06,12:21:00,208.12,206.7,211,210.7,9397247
146,2020-05-06,12:22:00,208.12,206.7,211,210.77,9432376
146,2020-05-06,12:23:00,208.12,206.7,211,210.83,9468383
146,2020-05-06,12:24:00,208.12,206.7,211,210.77,9495894
146,2020-05-06,12:25:00,208.12,206.7,211,210.756,9538008
146,2020-05-06,12:26:00,208.12,206.7,211,210.465,9569716
146,2020-05-06,12:27:00,208.12,206.7,211,210.67,9605425
146,2020-05-06,12:28:00,208.12,206.7,211,210.605,9643357
146,2020-05-06,12:29:00,208.12,206.7,211,210.653,9668879
146,2020-05-06,12:30:00,208.12,206.7,211,210.59,9698410
146,2020-05-06,12:31:00,208.12,206.7,211,210.589,9719771
146,2020-05-06,12:32:00,208.12,206.7,211,210.63,9747899
146,2020-05-06,12:33:00,208.12,206.7,211,210.795,9776253
146,2020-05-06,12:34:00,208.12,206.7,211,210.78,9804085
146,2020-05-06,12:35:00,208.12,206.7,211,210.84,9841193
146,2020-05-06,12:36:00,208.12,206.7,211,210.83,9867573
146,2020-05-06,12:37:00,208.12,206.7,211,210.77,9892535
146,2020-05-06,12:38:00,208.12,206.7,211,210.68,9915864
146,2020-05-06,12:39:00,208.12,206.7,211,210.89,9943252
146,2020-05-06,12:40:00,208.12,206.7,211,210.8,9967151
146,2020-05-06,12:41:00,208.12,206.7,211,210.696,9989521
146,2020-05-06,12:42:00,208.12,206.7,211,210.69,10007973
146,2020-05-06,12:43:00,208.12,206.7,211,210.71,10023491
146,2020-05-06,12:44:00,208.12,206.7,211,210.59,10040753
146,2020-05-06,12:45:00,208.12,206.7,211,210.565,10061277
146,2020-05-06,12:46:00,208.12,206.7,211,210.638,10075047
146,2020-05-06,12:47:00,208.12,206.7,211,210.61,10098507
146,2020-05-06,12:48:00,208.12,206.7,211,210.82,10116587
146,2020-05-06,12:49:00,208.12,206.7,211,210.898,10132245
146,2020-05-06,12:50:00,208.12,206.7,211,210.865,10154726
146,2020-05-06,12:51:00,208.12,206.7,211,210.96,10193916
146,2020-05-06,12:52:00,208.12,206.7,211,210.99,10214991
146,2020-05-06,12:53:00,208.12,206.7,211,210.91,10230806
146,2020-05-06,12:54:00,208.12,206.7,211,210.887,10238772
146,2020-05-06,12:55:00,208.12,206.7,211,210.84,10259013
146,2020-05-06,12:56:00,208.12,206.7,211,210.945,10290623
146,2020-05-06,12:57:00,208.12,206.7,211,211.05,10328821
146,2020-05-06,12:58:00,208.12,206.7,211.2,210.907,10421108
146,2020-05-06,12:59:00,208.12,206.7,211.2,210.505,10473507
146,2020-05-06,13:00:00,208.12,206.7,211.2,210.5,10504373
146,2020-05-06,13:01:00,208.12,206.7,211.2,210.52,10524848
146,2020-05-06,13:02:00,208.12,206.7,211.2,210.587,10543862
146,2020-05-06,13:03:00,208.12,206.7,211.2,210.41,10562073
146,2020-05-06,13:04:00,208.12,206.7,211.2,210.2,10592095
146,2020-05-06,13:05:00,208.12,206.7,211.2,210.316,10616010
146,2020-05-06,13:06:00,208.12,206.7,211.2,210.34,10640373
146,2020-05-06,13:07:00,208.12,206.7,211.2,210.42,10661971
146,2020-05-06,13:08:00,208.12,206.7,211.2,210.49,10691069
146,2020-05-06,13:09:00,208.12,206.7,211.2,210.43,10707072
146,2020-05-06,13:10:00,208.12,206.7,211.2,210.31,10725661
146,2020-05-06,13:11:00,208.12,206.7,211.2,210.38,10745787
146,2020-05-06,13:12:00,208.12,206.7,211.2,210.4,10769723
146,2020-05-06,13:13:00,208.12,206.7,211.2,210.59,10790340
146,2020-05-06,13:14:00,208.12,206.7,211.2,210.73,10814649
146,2020-05-06,13:15:00,208.12,206.7,211.2,210.83,10835493
146,2020-05-06,13:16:00,208.12,206.7,211.2,210.828,10864935
146,2020-05-06,13:17:00,208.12,206.7,211.2,210.75,10901301
146,2020-05-06,13:18:00,208.12,206.7,211.2,210.82,10919233
146,2020-05-06,13:19:00,208.12,206.7,211.2,211.145,10984192
146,2020-05-06,13:20:00,208.12,206.7,211.37,211.363,11037666
146,2020-05-06,13:21:00,208.12,206.7,211.42,211.25,11086403
146,2020-05-06,13:22:00,208.12,206.7,211.42,211.19,11119300
146,2020-05-06,13:23:00,208.12,206.7,211.42,210.66,11174937
146,2020-05-06,13:24:00,208.12,206.7,211.42,210.53,11218724
146,2020-05-06,13:25:00,208.12,206.7,211.42,210.755,11256460
146,2020-05-06,13:26:00,208.12,206.7,211.42,210.785,11275455
146,2020-05-06,13:27:00,208.12,206.7,211.42,210.7,11298626
146,2020-05-06,13:28:00,208.12,206.7,211.42,210.65,11351435
146,2020-05-06,13:29:00,208.12,206.7,211.42,210.83,11393266
146,2020-05-06,13:30:00,208.12,206.7,211.42,210.89,11434374
146,2020-05-06,13:31:00,208.12,206.7,211.42,210.79,11468851
146,2020-05-06,13:32:00,208.12,206.7,211.42,211.03,11503274
146,2020-05-06,13:33:00,208.12,206.7,211.42,210.715,11561443
146,2020-05-06,13:34:00,208.12,206.7,211.42,210.71,11590515
146,2020-05-06,13:35:00,208.12,206.7,211.42,210.725,11621674
146,2020-05-06,13:36:00,208.12,206.7,211.42,210.68,11675837
146,2020-05-06,13:37:00,208.12,206.7,211.42,210.72,11701512
146,2020-05-06,13:38:00,208.12,206.7,211.42,210.795,11759413
146,2020-05-06,13:39:00,208.12,206.7,211.42,210.78,11820121
146,2020-05-06,13:40:00,208.12,206.7,211.42,210.85,11885137
146,2020-05-06,13:41:00,208.12,206.7,211.42,210.77,11948138
146,2020-05-06,13:42:00,208.12,206.7,211.42,210.92,11973877
146,2020-05-06,13:43:00,208.12,206.7,211.42,211.051,12009673
146,2020-05-06,13:44:00,208.12,206.7,211.42,211.19,12071127
146,2020-05-06,13:45:00,208.12,206.7,211.42,211.28,12126366
146,2020-05-06,13:46:00,208.12,206.7,211.49,211.445,12186137
146,2020-05-06,13:47:00,208.12,206.7,211.5,211.22,12245131
146,2020-05-06,13:48:00,208.12,206.7,211.5,211.24,12279434
146,2020-05-06,13:49:00,208.12,206.7,211.5,211.41,12313118
146,2020-05-06,13:50:00,208.12,206.7,211.5,211.3,12351549
146,2020-05-06,13:51:00,208.12,206.7,211.5,211.369,12393328
146,2020-05-06,13:52:00,208.12,206.7,211.5,211.465,12429048
146,2020-05-06,13:53:00,208.12,206.7,211.5,211.49,12484333
146,2020-05-06,13:54:00,208.12,206.7,211.6,211.505,12530065
146,2020-05-06,13:55:00,208.12,206.7,211.6,211.36,12583266
146,2020-05-06,13:56:00,208.12,206.7,211.6,211.1,12619619
146,2020-05-06,13:57:00,208.12,206.7,211.6,211.14,12651679
146,2020-05-06,13:58:00,208.12,206.7,211.6,211.005,12691872
146,2020-05-06,13:59:00,208.12,206.7,211.6,210.85,12721835
146,2020-05-06,14:00:00,208.12,206.7,211.6,210.776,12752934
146,2020-05-06,14:01:00,208.12,206.7,211.6,210.58,12809659
146,2020-05-06,14:02:00,208.12,206.7,211.6,210.585,12851588
146,2020-05-06,14:03:00,208.12,206.7,211.6,210.42,12894625
146,2020-05-06,14:04:00,208.12,206.7,211.6,210.57,12937061
146,2020-05-06,14:05:00,208.12,206.7,211.6,210.42,12977424
146,2020-05-06,14:06:00,208.12,206.7,211.6,210.45,13009843
146,2020-05-06,14:07:00,208.12,206.7,211.6,210.47,13037975
146,2020-05-06,14:08:00,208.12,206.7,211.6,210.48,13061816
146,2020-05-06,14:09:00,208.12,206.7,211.6,210.425,13106211
146,2020-05-06,14:10:00,208.12,206.7,211.6,210.49,13144824
146,2020-05-06,14:11:00,208.12,206.7,211.6,210.24,13183980
